"Plot Title: Rollinson_C6"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 9663853, SEN S/N: 2445097)","Water Content, m³/m³ (LGR S/N: 9663853, SEN S/N: 9673985)","PAR, uE (LGR S/N: 9663853, SEN S/N: 9680258)","Temp, °F (LGR S/N: 9663853, SEN S/N: 10448529)","RH, % (LGR S/N: 9663853, SEN S/N: 10448529)"
1,09/26/18 12:33:24 PM,61.333,0.1601,208.7,61.162,66.400
2,09/26/18 01:33:24 PM,61.462,0.1594,33.7,62.276,65.700
3,09/26/18 02:33:24 PM,61.720,0.1601,28.7,62.490,64.500
4,09/26/18 03:33:24 PM,61.891,0.1594,36.2,62.962,63.100
5,09/26/18 04:33:24 PM,62.019,0.1594,13.7,63.176,63.900
6,09/26/18 05:33:24 PM,62.062,0.1586,6.2,61.977,63.800
7,09/26/18 06:33:24 PM,62.019,0.1586,1.2,59.185,67.300
8,09/26/18 07:33:24 PM,61.891,0.1586,1.2,56.685,75.800
9,09/26/18 08:33:24 PM,61.633,0.1586,1.2,54.430,79.900
10,09/26/18 09:33:24 PM,61.248,0.1579,1.2,53.427,83.400
11,09/26/18 10:33:24 PM,60.818,0.1579,1.2,52.509,85.500
12,09/26/18 11:33:24 PM,60.433,0.1572,1.2,51.105,86.300
13,09/27/18 12:33:24 AM,60.089,0.1572,1.2,50.047,88.400
14,09/27/18 01:33:24 AM,59.702,0.1572,1.2,48.717,90.200
15,09/27/18 02:33:24 AM,59.315,0.1572,1.2,47.871,92.200
16,09/27/18 03:33:24 AM,58.928,0.1564,1.2,47.199,93.600
17,09/27/18 04:33:24 AM,58.541,0.1564,1.2,46.661,94.400
18,09/27/18 05:33:24 AM,58.195,0.1564,1.2,48.227,95.100
19,09/27/18 06:33:24 AM,57.893,0.1564,1.2,47.377,93.900
20,09/27/18 07:33:24 AM,57.679,0.1564,1.2,47.512,94.200
21,09/27/18 08:33:24 AM,57.506,0.1557,1.2,48.405,95.300
22,09/27/18 09:33:24 AM,57.376,0.1557,11.2,54.300,94.400
23,09/27/18 10:33:24 AM,57.549,0.1557,21.2,59.099,84.100
24,09/27/18 11:33:24 AM,57.936,0.1557,43.7,61.891,72.100
25,09/27/18 12:33:24 PM,58.582,0.1557,38.7,62.019,64.400
26,09/27/18 01:33:24 PM,59.142,0.1550,41.2,63.946,63.100
27,09/27/18 02:33:24 PM,59.486,0.1550,38.7,64.760,60.600
28,09/27/18 03:33:24 PM,59.745,0.1550,38.7,65.959,55.700
29,09/27/18 04:33:24 PM,59.959,0.1550,8.7,64.589,57.400
30,09/27/18 05:33:24 PM,60.174,0.1550,3.7,65.444,52.700
31,09/27/18 06:33:24 PM,60.217,0.1550,1.2,61.376,63.900
32,09/27/18 07:33:24 PM,60.217,0.1543,1.2,60.303,65.700
33,09/27/18 08:33:24 PM,60.132,0.1543,1.2,58.411,68.700
34,09/27/18 09:33:24 PM,60.003,0.1543,1.2,56.165,73.400
35,09/27/18 10:33:24 PM,59.830,0.1543,1.2,54.648,76.000
36,09/27/18 11:33:24 PM,59.572,0.1543,1.2,54.995,79.200
37,09/28/18 12:33:24 AM,59.358,0.1543,1.2,55.168,78.900
38,09/28/18 01:33:24 AM,59.142,0.1535,1.2,55.863,79.700
39,09/28/18 02:33:24 AM,59.056,0.1535,1.2,55.819,80.000
40,09/28/18 03:33:24 AM,58.971,0.1535,1.2,53.341,81.000
41,09/28/18 04:33:24 AM,58.798,0.1535,1.2,52.817,83.500
42,09/28/18 05:33:24 AM,58.626,0.1535,1.2,52.903,83.400
43,09/28/18 06:33:24 AM,58.455,0.1528,1.2,52.378,84.700
44,09/28/18 07:33:24 AM,58.325,0.1528,1.2,51.809,87.000
45,09/28/18 08:33:24 AM,58.152,0.1528,3.7,53.820,87.900
46,09/28/18 09:33:24 AM,58.109,0.1528,8.7,55.558,87.400
47,09/28/18 10:33:24 AM,58.152,0.1528,6.2,56.122,87.400
48,09/28/18 11:33:24 AM,58.282,0.1528,16.2,57.850,86.800
49,09/28/18 12:33:24 PM,58.455,0.1528,16.2,57.850,83.300
50,09/28/18 01:33:24 PM,58.626,0.1521,16.2,58.325,80.700
51,09/28/18 02:33:24 PM,58.755,0.1521,8.7,56.512,80.500
52,09/28/18 03:33:24 PM,58.798,0.1521,1.2,52.992,79.000
53,09/28/18 04:33:24 PM,58.669,0.1521,1.2,50.488,88.700
54,09/28/18 05:33:24 PM,58.411,0.1528,1.2,49.338,93.300
55,09/28/18 06:33:24 PM,58.109,0.1521,1.2,48.405,94.900
56,09/28/18 07:33:24 PM,57.807,0.1521,1.2,48.049,95.500
57,09/28/18 08:33:24 PM,57.463,0.1521,1.2,46.974,96.000
58,09/28/18 09:33:24 PM,57.160,0.1514,1.2,45.986,96.400
59,09/28/18 10:33:24 PM,56.815,0.1514,1.2,46.121,96.700
60,09/28/18 11:33:24 PM,56.469,0.1514,1.2,45.896,97.000
61,09/29/18 12:33:24 AM,56.208,0.1514,1.2,45.579,97.100
62,09/29/18 01:33:24 AM,55.949,0.1506,1.2,45.444,97.200
63,09/29/18 02:33:24 AM,55.690,0.1506,1.2,43.443,97.400
64,09/29/18 03:33:24 AM,55.386,0.1506,1.2,41.648,97.400
65,09/29/18 04:33:24 AM,55.038,0.1506,1.2,40.998,97.600
66,09/29/18 05:33:24 AM,54.648,0.1499,1.2,40.438,97.700
67,09/29/18 06:33:24 AM,54.300,0.1499,1.2,39.454,97.700
68,09/29/18 07:33:24 AM,53.908,0.1499,1.2,39.549,97.900
69,09/29/18 08:33:24 AM,53.559,0.1492,3.7,42.570,98.100
70,09/29/18 09:33:24 AM,53.384,0.1499,11.2,47.199,98.100
71,09/29/18 10:33:24 AM,53.515,0.1492,41.2,51.413,93.100
72,09/29/18 11:33:24 AM,53.908,0.1492,31.2,53.820,73.900
73,09/29/18 12:33:24 PM,54.387,0.1492,31.2,54.516,68.100
74,09/29/18 01:33:24 PM,54.777,0.1492,31.2,55.168,69.300
75,09/29/18 02:33:24 PM,55.168,0.1492,13.7,54.430,68.600
76,09/29/18 03:33:24 PM,55.429,0.1492,16.2,55.386,70.000
77,09/29/18 04:33:24 PM,55.602,0.1492,11.2,54.169,67.000
78,09/29/18 05:33:24 PM,55.647,0.1485,3.7,53.559,70.900
79,09/29/18 06:33:24 PM,55.647,0.1485,1.2,52.203,72.700
80,09/29/18 07:33:24 PM,55.647,0.1485,1.2,52.203,76.400
81,09/29/18 08:33:24 PM,55.602,0.1485,1.2,52.115,79.900
82,09/29/18 09:33:24 PM,55.515,0.1485,1.2,50.135,82.500
83,09/29/18 10:33:24 PM,55.472,0.1485,1.2,50.664,90.100
84,09/29/18 11:33:24 PM,55.386,0.1485,1.2,51.764,89.900
85,09/30/18 12:33:24 AM,55.342,0.1485,1.2,52.947,87.400
86,09/30/18 01:33:24 AM,55.342,0.1477,1.2,54.037,84.100
87,09/30/18 02:33:24 AM,55.429,0.1485,1.2,53.384,85.600
88,09/30/18 03:33:24 AM,55.515,0.1477,1.2,52.378,87.600
89,09/30/18 04:33:24 AM,55.515,0.1477,1.2,52.466,89.600
90,09/30/18 05:33:24 AM,55.515,0.1477,1.2,51.940,92.100
91,09/30/18 06:33:24 AM,55.515,0.1477,1.2,52.203,93.400
92,09/30/18 07:33:24 AM,55.515,0.1477,1.2,52.509,93.300
93,09/30/18 08:33:24 AM,55.558,0.1477,3.7,53.951,93.700
94,09/30/18 09:33:24 AM,55.647,0.1477,13.7,55.992,92.500
95,09/30/18 10:33:24 AM,55.863,0.1477,18.7,58.023,89.500
96,09/30/18 11:33:24 AM,56.208,0.1477,13.7,59.099,89.600
97,09/30/18 12:33:24 PM,56.512,0.1477,11.2,59.229,89.500
98,09/30/18 01:33:24 PM,56.815,0.1477,8.7,59.616,90.800
99,09/30/18 02:33:24 PM,57.074,0.1477,13.7,60.390,91.900
100,09/30/18 03:33:24 PM,57.376,0.1477,23.7,62.533,90.900
101,09/30/18 04:33:24 PM,57.722,0.1477,16.2,62.362,91.100
102,09/30/18 05:33:24 PM,58.066,0.1477,8.7,61.333,91.900
103,09/30/18 06:33:24 PM,58.325,0.1477,1.2,59.486,93.200
104,09/30/18 07:33:24 PM,58.411,0.1477,1.2,58.669,94.300
105,09/30/18 08:33:24 PM,58.411,0.1470,1.2,58.368,94.200
106,09/30/18 09:33:24 PM,58.325,0.1470,1.2,58.455,93.600
107,09/30/18 10:33:24 PM,58.282,0.1470,1.2,58.626,93.500
108,09/30/18 11:33:24 PM,58.239,0.1470,1.2,58.282,93.300
109,10/01/18 12:33:24 AM,58.239,0.1477,1.2,58.023,93.300
110,10/01/18 01:33:24 AM,58.195,0.1477,1.2,57.031,94.600
111,10/01/18 02:33:24 AM,58.152,0.1470,1.2,56.901,95.900
112,10/01/18 03:33:24 AM,58.109,0.1470,1.2,56.642,95.800
113,10/01/18 04:33:24 AM,58.023,0.1470,1.2,56.512,95.400
114,10/01/18 05:33:24 AM,57.979,0.1470,1.2,56.556,94.800
115,10/01/18 06:33:24 AM,57.936,0.1470,1.2,56.599,94.900
116,10/01/18 07:33:24 AM,57.893,0.1470,1.2,56.642,95.100
117,10/01/18 08:33:24 AM,57.850,0.1470,1.2,57.117,95.000
118,10/01/18 09:33:24 AM,57.893,0.1470,6.2,58.109,94.800
119,10/01/18 10:33:24 AM,57.936,0.1470,13.7,59.014,94.000
120,10/01/18 11:33:24 AM,58.109,0.1470,31.2,61.761,91.700
121,10/01/18 12:33:24 PM,58.411,0.1470,41.2,63.862,88.700
122,10/01/18 01:33:24 PM,58.842,0.1470,31.2,65.788,87.600
123,10/01/18 02:33:24 PM,59.272,0.1470,26.2,67.285,87.100
124,10/01/18 03:33:24 PM,59.745,0.1470,18.7,68.828,86.500
125,10/01/18 04:33:24 PM,60.132,0.1470,13.7,69.471,88.000
126,10/01/18 05:33:24 PM,60.517,0.1470,3.7,67.757,89.800
127,10/01/18 06:33:24 PM,60.775,0.1470,1.2,67.071,90.800
128,10/01/18 07:33:24 PM,60.904,0.1470,1.2,64.760,91.900
129,10/01/18 08:33:24 PM,60.948,0.1470,1.2,63.518,92.000
130,10/01/18 09:33:24 PM,60.904,0.1470,1.2,62.962,93.500
131,10/01/18 10:33:24 PM,60.861,0.1470,1.2,67.199,94.700
132,10/01/18 11:33:24 PM,60.948,0.3569,1.2,64.375,93.600
133,10/02/18 12:33:24 AM,61.633,0.3678,1.2,64.375,97.400
134,10/02/18 01:33:24 AM,61.934,0.3620,1.2,64.760,98.500
135,10/02/18 02:33:24 AM,61.977,0.3547,1.2,65.530,99.000
136,10/02/18 03:33:24 AM,61.977,0.3373,1.2,65.273,99.300
137,10/02/18 04:33:24 AM,62.019,0.3300,1.2,64.375,99.500
138,10/02/18 05:33:24 AM,62.019,0.3213,1.2,59.529,99.700
139,10/02/18 06:33:24 AM,61.891,0.3177,1.2,58.109,99.900
140,10/02/18 07:33:24 AM,61.677,0.3133,1.2,56.944,100.000
141,10/02/18 08:33:24 AM,61.419,0.3104,1.2,56.340,100.000
142,10/02/18 09:33:24 AM,61.119,0.3075,8.7,56.165,100.000
143,10/02/18 10:33:24 AM,60.904,0.3046,11.2,56.944,100.000
144,10/02/18 11:33:24 AM,60.775,0.3017,16.2,57.850,100.000
145,10/02/18 12:33:24 PM,60.647,0.2988,16.2,58.755,100.000
146,10/02/18 01:33:24 PM,60.604,0.2966,18.7,59.272,98.900
147,10/02/18 02:33:24 PM,60.604,0.2937,18.7,59.830,95.900
148,10/02/18 03:33:24 PM,60.647,0.2915,16.2,60.089,93.900
149,10/02/18 04:33:24 PM,60.647,0.2908,13.7,60.647,92.400
150,10/02/18 05:33:24 PM,60.690,0.2879,8.7,60.647,92.400
151,10/02/18 06:33:24 PM,60.690,0.2865,1.2,59.014,93.700
152,10/02/18 07:33:24 PM,60.647,0.2850,1.2,58.842,95.700
153,10/02/18 08:33:24 PM,60.561,0.2828,1.2,58.798,97.000
154,10/02/18 09:33:24 PM,60.474,0.2814,1.2,58.885,97.700
155,10/02/18 10:33:24 PM,60.390,0.2806,1.2,58.755,98.000
156,10/02/18 11:33:24 PM,60.303,0.2792,1.2,58.885,98.200
157,10/03/18 12:33:24 AM,60.217,0.2777,1.2,58.798,98.000
158,10/03/18 01:33:24 AM,60.174,0.2770,1.2,58.669,97.800
159,10/03/18 02:33:24 AM,60.089,0.2756,1.2,58.712,97.800
160,10/03/18 03:33:24 AM,60.046,0.2748,1.2,58.195,97.400
161,10/03/18 04:33:24 AM,59.959,0.2734,1.2,58.066,97.300
162,10/03/18 05:33:24 AM,59.873,0.2734,1.2,58.582,97.600
163,10/03/18 06:33:24 AM,59.788,0.2727,1.2,60.390,98.200
164,10/03/18 07:33:24 AM,59.788,0.2712,1.2,62.834,98.700
165,10/03/18 08:33:24 AM,59.916,0.2712,3.7,65.188,98.700
166,10/03/18 09:33:24 AM,60.174,0.2705,18.7,68.527,97.700
167,10/03/18 10:33:24 AM,60.561,0.2698,13.7,71.920,94.800
168,10/03/18 11:33:24 AM,61.119,0.2683,96.2,76.550,89.500
169,10/03/18 12:33:24 PM,61.848,0.2676,91.2,77.684,85.400
170,10/03/18 01:33:24 PM,62.620,0.2661,31.2,80.184,78.000
171,10/03/18 02:33:24 PM,63.390,0.2647,26.2,81.154,73.000
172,10/03/18 03:33:24 PM,64.033,0.2632,76.2,81.111,70.200
173,10/03/18 04:33:24 PM,64.589,0.2610,11.2,81.864,67.100
174,10/03/18 05:33:24 PM,65.017,0.2596,6.2,82.042,64.200
175,10/03/18 06:33:24 PM,65.273,0.2581,1.2,82.042,63.800
176,10/03/18 07:33:24 PM,65.487,0.2574,1.2,81.111,64.000
177,10/03/18 08:33:24 PM,65.615,0.2560,1.2,80.184,64.700
178,10/03/18 09:33:24 PM,65.745,0.2552,1.2,79.567,67.400
179,10/03/18 10:33:24 PM,65.872,0.2538,1.2,78.865,69.400
180,10/03/18 11:33:24 PM,65.959,0.2538,1.2,78.251,71.500
181,10/04/18 12:33:24 AM,66.043,0.2530,1.2,77.727,73.000
182,10/04/18 01:33:24 AM,66.130,0.2523,1.2,75.376,77.200
183,10/04/18 02:33:24 AM,66.173,0.2516,1.2,71.017,90.700
184,10/04/18 03:33:24 AM,66.173,0.2516,1.2,70.329,95.700
185,10/04/18 04:33:24 AM,66.130,0.2509,1.2,67.158,96.400
186,10/04/18 05:33:24 AM,65.959,0.2501,1.2,62.834,91.000
187,10/04/18 06:33:24 AM,65.574,0.2501,1.2,60.303,86.100
188,10/04/18 07:33:24 AM,64.974,0.2487,1.2,58.066,86.500
189,10/04/18 08:33:24 AM,64.332,0.2480,6.2,55.733,84.800
190,10/04/18 09:33:24 AM,63.689,0.2472,16.2,55.213,83.100
191,10/04/18 10:33:24 AM,63.133,0.2465,18.7,54.734,79.000
192,10/04/18 11:33:24 AM,62.577,0.2458,26.2,54.734,78.300
193,10/04/18 12:33:24 PM,62.105,0.2443,76.2,55.429,76.100
194,10/04/18 01:33:24 PM,61.761,0.2436,28.7,54.952,73.800
195,10/04/18 02:33:24 PM,61.462,0.2429,21.2,54.604,73.800
196,10/04/18 03:33:24 PM,61.119,0.2422,38.7,54.255,73.000
197,10/04/18 04:33:24 PM,60.775,0.2407,11.2,53.690,75.000
198,10/04/18 05:33:24 PM,60.433,0.2407,3.7,52.817,76.100
199,10/04/18 06:33:24 PM,60.046,0.2385,1.2,51.282,77.300
200,10/04/18 07:33:24 PM,59.616,0.2385,1.2,50.356,79.900
201,10/04/18 08:33:24 PM,59.229,0.2378,1.2,50.621,81.600
202,10/04/18 09:33:24 PM,58.842,0.2378,1.2,50.180,83.700
203,10/04/18 10:33:24 PM,58.541,0.2378,1.2,50.135,85.600
204,10/04/18 11:33:24 PM,58.282,0.2371,1.2,52.291,87.200
205,10/05/18 12:33:24 AM,58.109,0.2363,1.2,53.951,87.300
206,10/05/18 01:33:24 AM,58.023,0.2363,1.2,55.386,83.500
207,10/05/18 02:33:24 AM,58.023,0.2356,1.2,55.125,81.000
208,10/05/18 03:33:24 AM,58.066,0.2356,1.2,54.865,82.600
209,10/05/18 04:33:24 AM,58.066,0.2349,1.2,55.386,84.300
210,10/05/18 05:33:24 AM,58.066,0.2349,1.2,55.299,83.600
211,10/05/18 06:33:24 AM,58.023,0.2385,1.2,52.729,90.700
212,10/05/18 07:33:24 AM,57.893,0.2821,1.2,53.209,96.000
213,10/05/18 08:33:24 AM,57.722,0.3286,1.2,53.951,97.200
214,10/05/18 09:33:24 AM,57.592,0.3228,1.2,54.820,97.900
215,10/05/18 10:33:24 AM,57.592,0.3126,3.7,55.906,98.300
216,10/05/18 11:33:24 AM,57.679,0.3061,8.7,57.765,98.600
217,10/05/18 12:33:24 PM,57.850,0.2995,11.2,58.971,98.900
218,10/05/18 01:33:24 PM,58.109,0.2959,8.7,59.445,99.100
219,10/05/18 02:33:24 PM,58.368,0.2923,11.2,60.991,99.300
220,10/05/18 03:33:24 PM,58.669,0.2901,6.2,61.462,99.400
221,10/05/18 04:33:24 PM,58.928,0.2879,3.7,61.677,99.500
222,10/05/18 05:33:24 PM,59.185,0.2857,3.7,61.934,99.600
223,10/05/18 06:33:24 PM,59.358,0.2850,1.2,61.891,99.800
224,10/05/18 07:33:24 PM,59.529,0.2836,1.2,61.677,99.900
225,10/05/18 08:33:24 PM,59.659,0.2828,1.2,61.804,100.000
226,10/05/18 09:33:24 PM,59.788,0.2836,1.2,61.891,100.000
227,10/05/18 10:33:24 PM,59.916,0.3555,1.2,62.791,100.000
228,10/05/18 11:33:24 PM,60.089,0.3475,1.2,63.689,100.000
229,10/06/18 12:33:24 AM,60.260,0.3482,1.2,63.347,100.000
230,10/06/18 01:33:24 AM,60.433,0.3438,1.2,62.875,100.000
231,10/06/18 02:33:24 AM,60.561,0.3417,1.2,63.604,100.000
232,10/06/18 03:33:24 AM,60.647,0.3380,1.2,63.561,100.000
233,10/06/18 04:33:24 AM,60.775,0.3358,1.2,63.819,100.000
234,10/06/18 05:33:24 AM,60.904,0.3337,1.2,63.347,100.000
235,10/06/18 06:33:24 AM,60.991,0.3395,1.2,63.433,100.000
236,10/06/18 07:33:24 AM,61.075,0.3475,1.2,63.819,100.000
237,10/06/18 08:33:24 AM,61.162,0.3431,3.7,64.459,100.000
238,10/06/18 09:33:24 AM,61.290,0.3409,13.7,67.285,100.000
239,10/06/18 10:33:24 AM,61.462,0.3373,21.2,67.329,100.000
240,10/06/18 11:33:24 AM,61.761,0.3351,23.7,66.985,100.000
241,10/06/18 12:33:24 PM,62.062,0.3329,6.2,62.406,100.000
242,10/06/18 01:33:24 PM,62.233,0.3315,8.7,60.561,100.000
243,10/06/18 02:33:24 PM,62.148,0.3300,16.2,60.046,100.000
244,10/06/18 03:33:24 PM,62.019,0.3293,16.2,59.959,100.000
245,10/06/18 04:33:24 PM,61.891,0.3279,6.2,59.873,100.000
246,10/06/18 05:33:24 PM,61.720,0.3264,1.2,58.798,100.000
247,10/06/18 06:33:24 PM,61.547,0.3257,1.2,57.333,100.000
248,10/06/18 07:33:24 PM,61.290,0.3242,1.2,56.685,98.100
249,10/06/18 08:33:24 PM,60.991,0.3235,1.2,56.469,95.200
250,10/06/18 09:33:24 PM,60.733,0.3228,1.2,55.906,94.700
251,10/06/18 10:33:24 PM,60.474,0.3220,1.2,55.515,94.400
252,10/06/18 11:33:24 PM,60.217,0.3206,1.2,55.168,94.400
253,10/07/18 12:33:24 AM,60.003,0.3199,1.2,55.602,94.000
254,10/07/18 01:33:24 AM,59.745,0.3191,1.2,56.251,94.200
255,10/07/18 02:33:24 AM,59.572,0.3184,1.2,55.429,94.100
256,10/07/18 03:33:24 AM,59.445,0.3191,1.2,54.865,96.900
257,10/07/18 04:33:24 AM,59.315,0.3199,1.2,55.125,98.100
258,10/07/18 05:33:24 AM,59.185,0.3213,1.2,55.819,98.800
259,10/07/18 06:33:24 AM,59.099,0.3213,1.2,55.863,99.200
260,10/07/18 07:33:24 AM,59.056,0.3213,1.2,55.690,99.500
261,10/07/18 08:33:24 AM,59.014,0.3213,1.2,56.295,99.700
262,10/07/18 09:33:24 AM,58.971,0.3250,1.2,56.728,99.900
263,10/07/18 10:33:24 AM,58.928,0.3286,6.2,57.031,100.000
264,10/07/18 11:33:24 AM,58.971,0.3293,11.2,57.592,100.000
265,10/07/18 12:33:24 PM,59.056,0.3279,8.7,57.722,100.000
266,10/07/18 01:33:24 PM,59.099,0.3271,13.7,57.850,100.000
267,10/07/18 02:33:24 PM,59.185,0.3257,11.2,57.979,100.000
268,10/07/18 03:33:24 PM,59.272,0.3257,8.7,57.807,100.000
269,10/07/18 04:33:24 PM,59.272,0.3250,6.2,57.463,99.700
270,10/07/18 05:33:24 PM,59.272,0.3242,3.7,57.807,99.400
271,10/07/18 06:33:24 PM,59.272,0.3235,1.2,58.152,99.400
272,10/07/18 07:33:24 PM,59.229,0.3228,1.2,58.411,99.300
273,10/07/18 08:33:24 PM,59.272,0.3220,1.2,58.669,99.500
274,10/07/18 09:33:24 PM,59.272,0.3220,1.2,59.315,99.800
275,10/07/18 10:33:24 PM,59.272,0.3729,1.2,59.659,100.000
276,10/07/18 11:33:24 PM,59.358,0.3714,1.2,59.873,100.000
277,10/08/18 12:33:24 AM,59.401,0.3627,1.2,60.818,100.000
278,10/08/18 01:33:24 AM,59.486,0.3620,1.2,61.848,100.000
279,10/08/18 02:33:24 AM,59.616,0.3642,1.2,62.276,100.000
280,10/08/18 03:33:24 AM,59.745,0.3584,1.2,63.090,100.000
281,10/08/18 04:33:24 AM,59.916,0.3555,1.2,62.834,100.000
282,10/08/18 05:33:24 AM,60.046,0.3489,1.2,61.633,100.000
283,10/08/18 06:33:24 AM,60.132,0.3467,1.2,62.748,100.000
284,10/08/18 07:33:24 AM,60.217,0.3453,1.2,64.760,100.000
285,10/08/18 08:33:24 AM,60.346,0.3446,6.2,66.258,100.000
286,10/08/18 09:33:24 AM,60.604,0.3438,8.7,67.586,100.000
287,10/08/18 10:33:24 AM,60.948,0.3424,16.2,69.300,100.000
288,10/08/18 11:33:24 AM,61.333,0.3417,23.7,70.072,100.000
289,10/08/18 12:33:24 PM,61.761,0.3402,36.2,72.739,100.000
290,10/08/18 01:33:24 PM,62.319,0.3380,43.7,76.768,98.800
291,10/08/18 02:33:24 PM,62.919,0.3358,36.2,76.593,86.700
292,10/08/18 03:33:24 PM,63.475,0.3344,21.2,77.292,84.500
293,10/08/18 04:33:24 PM,63.862,0.3322,11.2,77.902,78.200
294,10/08/18 05:33:24 PM,64.204,0.3300,8.7,77.596,75.600
295,10/08/18 06:33:24 PM,64.418,0.3286,1.2,72.955,79.000
296,10/08/18 07:33:24 PM,64.459,0.3264,1.2,69.685,88.300
297,10/08/18 08:33:24 PM,64.459,0.3257,1.2,68.270,92.100
298,10/08/18 09:33:24 PM,64.418,0.3250,1.2,67.242,94.700
299,10/08/18 10:33:24 PM,64.288,0.3250,1.2,67.329,95.300
300,10/08/18 11:33:24 PM,64.204,0.3242,1.2,70.158,92.500
301,10/09/18 12:33:24 AM,64.161,0.3242,1.2,70.286,89.300
302,10/09/18 01:33:24 AM,64.161,0.3235,1.2,71.060,88.900
303,10/09/18 02:33:24 AM,64.204,0.3220,1.2,70.716,87.600
304,10/09/18 03:33:24 AM,64.247,0.3213,1.2,69.942,89.000
305,10/09/18 04:33:24 AM,64.247,0.3213,1.2,69.427,91.100
306,10/09/18 05:33:24 AM,64.247,0.3206,1.2,69.042,92.800
307,10/09/18 06:33:24 AM,64.247,0.3206,1.2,67.757,94.700
308,10/09/18 07:33:24 AM,64.247,0.3199,1.2,68.313,96.400
309,10/09/18 08:33:24 AM,64.247,0.3199,3.7,69.427,96.600
310,10/09/18 09:33:24 AM,64.288,0.3199,16.2,72.480,94.400
311,10/09/18 10:33:24 AM,64.503,0.3184,33.7,73.990,90.900
312,10/09/18 11:33:24 AM,64.803,0.3177,68.7,76.636,87.600
313,10/09/18 12:33:24 PM,65.188,0.3155,36.2,78.427,81.700
314,10/09/18 01:33:24 PM,65.658,0.3133,31.2,78.690,78.200
315,10/09/18 02:33:24 PM,66.043,0.3112,43.7,79.700,73.400
316,10/09/18 03:33:24 PM,66.385,0.3090,21.2,79.567,71.000
317,10/09/18 04:33:24 PM,66.686,0.3068,11.2,76.636,71.200
318,10/09/18 05:33:24 PM,66.814,0.3061,6.2,73.083,85.600
319,10/09/18 06:33:24 PM,66.814,0.3053,1.2,72.351,91.900
320,10/09/18 07:33:24 PM,66.772,0.3046,1.2,74.640,89.300
321,10/09/18 08:33:24 PM,66.729,0.3039,1.2,75.204,81.700
322,10/09/18 09:33:24 PM,66.729,0.3032,1.2,74.856,78.200
323,10/09/18 10:33:24 PM,66.643,0.3032,1.2,74.640,77.900
324,10/09/18 11:33:24 PM,66.600,0.3024,1.2,73.861,78.100
325,10/10/18 12:33:24 AM,66.515,0.3017,1.2,73.515,79.600
326,10/10/18 01:33:24 AM,66.472,0.3010,1.2,72.955,79.700
327,10/10/18 02:33:24 AM,66.385,0.3003,1.2,71.791,81.700
328,10/10/18 03:33:24 AM,66.301,0.3003,1.2,71.231,83.400
329,10/10/18 04:33:24 AM,66.214,0.3003,1.2,70.930,83.900
330,10/10/18 05:33:24 AM,66.130,0.2995,1.2,69.728,85.700
331,10/10/18 06:33:24 AM,66.000,0.2995,1.2,69.129,87.200
332,10/10/18 07:33:24 AM,65.916,0.2988,1.2,68.999,88.100
333,10/10/18 08:33:24 AM,65.788,0.3003,6.2,69.256,88.300
334,10/10/18 09:33:24 AM,65.745,0.2995,8.7,70.029,87.900
335,10/10/18 10:33:24 AM,65.701,0.2988,6.2,70.372,89.600
336,10/10/18 11:33:24 AM,65.788,0.2981,21.2,71.791,89.800
337,10/10/18 12:33:24 PM,65.916,0.2974,13.7,70.846,90.800
338,10/10/18 01:33:24 PM,66.043,0.2974,16.2,70.115,95.600
339,10/10/18 02:33:24 PM,66.173,0.3758,3.7,68.313,97.400
340,10/10/18 03:33:24 PM,66.385,0.3649,11.2,66.686,98.200
341,10/10/18 04:33:24 PM,66.344,0.3562,16.2,67.543,98.600
342,10/10/18 05:33:24 PM,66.301,0.3489,8.7,67.329,98.900
343,10/10/18 06:33:24 PM,66.258,0.3453,1.2,66.043,99.100
344,10/10/18 07:33:24 PM,66.130,0.3438,1.2,64.803,99.000
345,10/10/18 08:33:24 PM,65.959,0.3409,1.2,60.818,92.900
346,10/10/18 09:33:24 PM,65.615,0.3388,1.2,56.901,88.300
347,10/10/18 10:33:24 PM,65.102,0.3366,1.2,53.341,88.400
348,10/10/18 11:33:24 PM,64.418,0.3351,1.2,52.554,87.600
349,10/11/18 12:33:24 AM,63.732,0.3337,1.2,51.413,85.300
350,10/11/18 01:33:24 AM,63.048,0.3322,1.2,50.180,84.100
351,10/11/18 02:33:24 AM,62.406,0.3308,1.2,48.137,80.300
352,10/11/18 03:33:24 AM,61.720,0.3300,1.2,47.826,80.000
353,10/11/18 04:33:24 AM,61.075,0.3293,1.2,47.602,80.000
354,10/11/18 05:33:24 AM,60.517,0.3286,1.2,46.481,80.100
355,10/11/18 06:33:24 AM,59.959,0.3279,1.2,43.990,81.000
356,10/11/18 07:33:24 AM,59.401,0.3279,1.2,42.847,81.200
357,10/11/18 08:33:24 AM,58.885,0.3271,3.7,42.755,80.600
358,10/11/18 09:33:24 AM,58.368,0.3264,21.2,42.892,79.100
359,10/11/18 10:33:24 AM,57.936,0.3242,23.7,43.579,78.300
360,10/11/18 11:33:24 AM,57.592,0.3235,36.2,45.444,76.200
361,10/11/18 12:33:24 PM,57.333,0.3220,53.7,45.986,72.300
362,10/11/18 01:33:24 PM,57.117,0.3213,36.2,47.019,71.200
363,10/11/18 02:33:24 PM,56.988,0.3206,51.2,48.450,68.800
