"Plot Title: Rollinson_D1"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 9663855, SEN S/N: 2445096)","Water Content, m³/m³ (LGR S/N: 9663855, SEN S/N: 9673988)","Temp, °F (LGR S/N: 9663855, SEN S/N: 10448527)","RH, % (LGR S/N: 9663855, SEN S/N: 10448527)","PAR, uE (LGR S/N: 9663855, SEN S/N: 20210396)"
2257,12/29/18 10:24:09 AM,38.511,0.3170,27.694,95.900,18.7
2258,12/29/18 11:24:09 AM,38.511,0.3162,27.955,97.500,33.7
2259,12/29/18 12:24:09 PM,38.464,0.3162,28.008,97.700,53.7
2260,12/29/18 01:24:09 PM,38.464,0.3162,28.476,97.600,46.2
2261,12/29/18 02:24:09 PM,38.415,0.3162,28.994,97.700,33.7
2262,12/29/18 03:24:09 PM,38.415,0.3162,28.684,96.300,41.2
2263,12/29/18 04:24:09 PM,38.415,0.3162,28.216,95.400,26.2
2264,12/29/18 05:24:09 PM,38.368,0.3162,26.960,95.800,8.7
2265,12/29/18 06:24:09 PM,38.322,0.3162,26.431,96.800,1.2
2266,12/29/18 07:24:09 PM,38.273,0.3162,26.112,97.700,1.2
2267,12/29/18 08:24:09 PM,38.179,0.3155,25.578,97.200,1.2
2268,12/29/18 09:24:09 PM,38.084,0.3155,25.041,96.400,1.2
2269,12/29/18 10:24:09 PM,38.037,0.3155,24.283,94.500,1.2
2270,12/29/18 11:24:09 PM,37.942,0.3155,23.023,91.600,1.2
2271,12/30/18 12:24:09 AM,37.893,0.3148,22.525,89.900,1.2
2272,12/30/18 01:24:09 AM,37.798,0.3148,22.192,90.700,1.2
2273,12/30/18 02:24:09 AM,37.702,0.3141,21.576,90.200,1.2
2274,12/30/18 03:24:09 AM,37.609,0.3141,21.519,89.100,1.2
2275,12/30/18 04:24:09 AM,37.465,0.3133,21.519,88.400,1.2
2276,12/30/18 05:24:09 AM,37.369,0.3133,21.069,88.600,1.2
2277,12/30/18 06:24:09 AM,37.321,0.3126,19.526,88.300,1.2
2278,12/30/18 07:24:09 AM,37.225,0.3126,19.353,89.800,1.2
2279,12/30/18 08:24:09 AM,37.130,0.3119,18.774,91.000,1.2
2280,12/30/18 09:24:09 AM,37.035,0.3119,20.044,92.800,21.2
2281,12/30/18 10:24:09 AM,36.891,0.3119,22.746,90.800,103.7
2282,12/30/18 11:24:09 AM,36.795,0.3112,25.255,86.600,181.2
2283,12/30/18 12:24:09 PM,36.747,0.3119,28.735,81.900,408.7
2284,12/30/18 01:24:09 PM,36.698,0.3126,31.037,72.300,381.2
2285,12/30/18 02:24:09 PM,36.651,0.3119,33.039,69.500,258.7
2286,12/30/18 03:24:09 PM,36.698,0.3119,35.006,71.000,233.7
2287,12/30/18 04:24:09 PM,36.698,0.3119,36.505,70.100,98.7
2288,12/30/18 05:24:09 PM,36.747,0.3119,35.249,72.100,43.7
2289,12/30/18 06:24:09 PM,36.747,0.3112,33.928,76.300,3.7
2290,12/30/18 07:24:09 PM,36.795,0.3112,33.336,81.800,1.2
2291,12/30/18 08:24:09 PM,36.795,0.3112,32.193,86.600,1.2
2292,12/30/18 09:24:09 PM,36.795,0.3112,31.390,89.300,1.2
2293,12/30/18 10:24:09 PM,36.747,0.3112,31.239,90.500,1.2
2294,12/30/18 11:24:09 PM,36.747,0.3112,31.239,91.500,1.2
2295,12/31/18 12:24:09 AM,36.747,0.3112,31.642,92.200,1.2
2296,12/31/18 01:24:09 AM,36.698,0.3112,32.243,91.900,1.2
2297,12/31/18 02:24:09 AM,36.698,0.3104,31.591,92.200,1.2
2298,12/31/18 03:24:09 AM,36.698,0.3104,32.742,92.500,1.2
2299,12/31/18 04:24:09 AM,36.698,0.3104,33.879,91.200,1.2
2300,12/31/18 05:24:09 AM,36.698,0.3104,34.565,90.200,1.2
2301,12/31/18 06:24:09 AM,36.747,0.3104,34.371,89.600,1.2
2302,12/31/18 07:24:09 AM,36.747,0.3112,34.761,91.000,1.2
2303,12/31/18 08:24:09 AM,36.795,0.3126,34.320,94.300,1.2
2304,12/31/18 09:24:09 AM,36.795,0.3242,34.516,97.400,1.2
2305,12/31/18 10:24:09 AM,36.747,0.3475,35.492,98.800,13.7
2306,12/31/18 11:24:09 AM,36.698,0.3562,36.025,99.700,28.7
2307,12/31/18 12:24:09 PM,36.651,0.3613,35.782,100.000,28.7
2308,12/31/18 01:24:09 PM,36.554,0.3729,37.081,100.000,28.7
2309,12/31/18 02:24:09 PM,36.603,0.3758,37.751,100.000,33.7
2310,12/31/18 03:24:09 PM,36.842,0.3722,38.511,100.000,51.2
2311,12/31/18 04:24:09 PM,37.130,0.3736,38.368,100.000,43.7
2312,12/31/18 05:24:09 PM,37.416,0.3664,38.368,100.000,8.7
2313,12/31/18 06:24:09 PM,37.609,0.4237,38.179,100.000,1.2
2314,12/31/18 07:24:09 PM,37.798,0.4463,37.369,100.000,1.2
2315,12/31/18 08:24:09 PM,37.989,0.4339,36.747,99.800,1.2
2316,12/31/18 09:24:09 PM,38.084,0.4295,35.395,99.100,1.2
2317,12/31/18 10:24:09 PM,38.131,0.4266,34.027,99.200,1.2
2318,12/31/18 11:24:09 PM,38.131,0.4121,33.831,99.500,1.2
2319,01/01/19 12:24:09 AM,38.131,0.4070,34.027,99.500,1.2
2320,01/01/19 01:24:09 AM,38.131,0.3787,33.831,99.600,1.2
2321,01/01/19 02:24:09 AM,38.131,0.3693,33.485,99.200,1.2
2322,01/01/19 03:24:09 AM,38.037,0.3642,32.592,98.800,1.2
2323,01/01/19 04:24:09 AM,37.989,0.3605,32.142,98.500,1.2
2324,01/01/19 05:24:09 AM,37.893,0.3555,31.791,98.100,1.2
2325,01/01/19 06:24:09 AM,37.798,0.3526,31.339,98.000,1.2
2326,01/01/19 07:24:09 AM,37.702,0.3475,30.123,97.300,1.2
2327,01/01/19 08:24:09 AM,37.609,0.3446,29.817,94.800,1.2
2328,01/01/19 09:24:09 AM,37.513,0.3431,28.994,94.000,3.7
2329,01/01/19 10:24:09 AM,37.416,0.3409,28.891,91.500,28.7
2330,01/01/19 11:24:09 AM,37.321,0.3395,28.632,92.400,56.2
2331,01/01/19 12:24:09 PM,37.225,0.3380,28.632,92.200,66.2
2332,01/01/19 01:24:09 PM,37.179,0.3373,28.476,92.900,73.7
2333,01/01/19 02:24:09 PM,37.130,0.3358,27.903,93.200,63.7
2334,01/01/19 03:24:09 PM,37.081,0.3351,27.590,94.100,53.7
2335,01/01/19 04:24:09 PM,37.035,0.3344,27.538,94.500,38.7
2336,01/01/19 05:24:09 PM,36.986,0.3329,27.223,94.100,18.7
2337,01/01/19 06:24:09 PM,36.939,0.3322,26.854,94.000,1.2
2338,01/01/19 07:24:09 PM,36.891,0.3315,26.854,94.200,1.2
2339,01/01/19 08:24:09 PM,36.795,0.3300,26.431,94.900,1.2
2340,01/01/19 09:24:09 PM,36.747,0.3300,26.271,95.500,1.2
2341,01/01/19 10:24:09 PM,36.698,0.3293,26.164,95.200,1.2
2342,01/01/19 11:24:09 PM,36.651,0.3279,26.218,94.800,1.2
2343,01/02/19 12:24:09 AM,36.554,0.3271,26.271,94.800,1.2
2344,01/02/19 01:24:09 AM,36.505,0.3264,26.218,95.000,1.2
2345,01/02/19 02:24:09 AM,36.459,0.3257,26.431,95.100,1.2
2346,01/02/19 03:24:09 AM,36.410,0.3257,26.802,95.300,1.2
2347,01/02/19 04:24:09 AM,36.410,0.3250,27.171,95.700,1.2
2348,01/02/19 05:24:09 AM,36.313,0.3250,27.327,96.100,1.2
2349,01/02/19 06:24:09 AM,36.313,0.3235,27.799,96.600,1.2
2350,01/02/19 07:24:09 AM,36.266,0.3235,28.216,97.100,1.2
2351,01/02/19 08:24:09 AM,36.217,0.3228,28.476,97.300,1.2
2352,01/02/19 09:24:09 AM,36.169,0.3228,28.994,97.500,3.7
2353,01/02/19 10:24:09 AM,36.169,0.3228,29.764,98.300,23.7
2354,01/02/19 11:24:09 AM,36.120,0.3220,29.970,98.800,31.2
2355,01/02/19 12:24:09 PM,36.120,0.3220,29.149,98.000,38.7
2356,01/02/19 01:24:09 PM,36.120,0.3220,29.304,96.800,73.7
2357,01/02/19 02:24:09 PM,36.120,0.3220,29.251,94.300,46.2
2358,01/02/19 03:24:09 PM,36.120,0.3213,28.942,94.300,33.7
2359,01/02/19 04:24:09 PM,36.120,0.3213,28.632,93.600,21.2
2360,01/02/19 05:24:09 PM,36.120,0.3206,28.476,91.800,8.7
2361,01/02/19 06:24:09 PM,36.072,0.3206,28.580,89.900,1.2
2362,01/02/19 07:24:09 PM,36.072,0.3199,28.787,89.400,1.2
2363,01/02/19 08:24:09 PM,36.025,0.3199,28.321,89.100,1.2
2364,01/02/19 09:24:09 PM,35.976,0.3191,27.486,87.000,1.2
2365,01/02/19 10:24:09 PM,35.928,0.3191,27.433,86.900,1.2
2366,01/02/19 11:24:09 PM,35.879,0.3184,26.854,86.700,1.2
2367,01/03/19 12:24:09 AM,35.830,0.3177,26.058,88.500,1.2
2368,01/03/19 01:24:09 AM,35.782,0.3170,25.524,89.800,1.2
2369,01/03/19 02:24:09 AM,35.733,0.3162,24.825,91.100,1.2
2370,01/03/19 03:24:09 AM,35.638,0.3155,24.663,93.200,1.2
2371,01/03/19 04:24:09 AM,35.589,0.3141,24.283,94.100,1.2
2372,01/03/19 05:24:09 AM,35.492,0.3133,23.409,94.700,1.2
2373,01/03/19 06:24:09 AM,35.443,0.3119,23.353,95.800,1.2
2374,01/03/19 07:24:09 AM,35.346,0.3104,23.902,95.900,1.2
2375,01/03/19 08:24:09 AM,35.298,0.3097,23.682,95.300,1.2
2376,01/03/19 09:24:09 AM,35.249,0.3090,24.609,95.500,21.2
2377,01/03/19 10:24:09 AM,35.200,0.3082,27.327,93.600,111.2
2378,01/03/19 11:24:09 AM,35.152,0.3097,30.020,88.900,168.7
2379,01/03/19 12:24:09 PM,35.103,0.3119,33.681,83.300,366.2
2380,01/03/19 01:24:09 PM,35.103,0.3119,35.589,79.600,326.2
2381,01/03/19 02:24:09 PM,35.152,0.3126,37.513,78.400,331.2
2382,01/03/19 03:24:09 PM,35.152,0.3155,37.798,77.800,246.2
2383,01/03/19 04:24:09 PM,35.249,0.3184,38.368,78.400,108.7
2384,01/03/19 05:24:09 PM,35.346,0.3206,37.751,79.200,48.7
2385,01/03/19 06:24:09 PM,35.443,0.3213,36.795,81.000,3.7
2386,01/03/19 07:24:09 PM,35.492,0.3220,35.928,81.300,1.2
2387,01/03/19 08:24:09 PM,35.492,0.3220,35.249,85.400,1.2
2388,01/03/19 09:24:09 PM,35.541,0.3220,34.320,87.000,1.2
2389,01/03/19 10:24:09 PM,35.541,0.3220,33.633,89.700,1.2
2390,01/03/19 11:24:09 PM,35.541,0.3220,33.237,90.600,1.2
2391,01/04/19 12:24:09 AM,35.541,0.3213,33.089,90.800,1.2
2392,01/04/19 01:24:09 AM,35.541,0.3213,32.193,91.300,1.2
2393,01/04/19 02:24:09 AM,35.541,0.3213,31.892,91.900,1.2
2394,01/04/19 03:24:09 AM,35.541,0.3206,32.043,92.300,1.2
2395,01/04/19 04:24:09 AM,35.492,0.3206,31.541,91.900,1.2
2396,01/04/19 05:24:09 AM,35.492,0.3199,31.239,91.400,1.2
2397,01/04/19 06:24:09 AM,35.443,0.3199,31.289,90.400,1.2
2398,01/04/19 07:24:09 AM,35.443,0.3191,31.390,89.800,1.2
2399,01/04/19 08:24:09 AM,35.395,0.3191,30.682,90.200,1.2
2400,01/04/19 09:24:09 AM,35.395,0.3184,32.243,89.700,18.7
2401,01/04/19 10:24:09 AM,35.346,0.3184,34.713,86.700,113.7
